# kernel32.dll exports and whether Windows XP SP3 (5.1) has them.
# Source: Geoff Chappell, 'KERNEL32 Functions' (geoffchappell.com/studies/windows/win32/kernel32/api),
# column = version range the export exists in. Format: name<TAB>xp|no<TAB>versions
# Generated once; re-run scripts/fetch-exports.py to refresh.
Module32Next	xp	4.0 and higher
Module32NextW	xp	5.0 and higher
MoveFileA	xp	3.51 and higher
MoveFileExA	xp	3.51 and higher
MoveFileExW	xp	3.51 and higher
MoveFileTransactedA	no	6.0 and higher
MoveFileTransactedW	no	6.0 and higher
MoveFileW	xp	3.51 and higher
MoveFileWithProgressA	xp	5.0 and higher
MoveFileWithProgressW	xp	5.0 and higher
MulDiv	xp	3.51 and higher
MultiByteToWideChar	xp	3.51 and higher
NeedCurrentDirectoryForExePathA	no	5.2 and higher
NeedCurrentDirectoryForExePathW	no	5.2 and higher
NlsCheckPolicy	no	6.0 and higher
NlsConvertIntegerToString	xp	5.0 to 6.0
NlsEventDataDescCreate	no	6.0 and higher
NlsGetCacheUpdateCount	xp	5.0 and higher
NlsResetProcessLocale	xp	5.0 to 5.2
NlsUpdateLocale	no	6.0 and higher
NlsUpdateSystemLocale	no	6.0 and higher
NlsWriteEtwEvent	no	6.0 and higher
NormalizeString	no	6.0 and higher
NotifyMountMgr	no	6.1 and higher
NotifyNLSUserCache	no	4.0 to 4.90 (Windows only)
NotifyUILanguageChange	no	6.0 and higher
NtVdm64CreateProcessInternalW	no	6.2 and higher
NumaVirtualQueryNode	xp	5.1 only
OOBEComplete	no	6.3 and higher
OfferVirtualMemory	no	10.0 and higher
OpenConsoleW	no	3.51 and higher (NT only)
OpenConsoleWStub	no	6.2 and higher
OpenDataFile	xp	5.0 to 5.2
OpenEventA	xp	3.51 and higher
OpenEventW	xp	3.51 and higher
OpenFile	xp	3.51 and higher
OpenFileById	no	6.0 and higher
OpenFileMappingA	xp	3.51 and higher
OpenFileMappingW	xp	3.51 and higher
OpenJobObjectA	xp	5.0 and higher
OpenJobObjectW	xp	5.0 and higher
OpenMutexA	xp	3.51 and higher
OpenMutexW	xp	3.51 and higher
OpenPackageInfoByFullName	no	6.2 and higher
OpenPrivateNamespaceA	no	6.0 and higher
OpenPrivateNamespaceW	no	6.0 and higher
OpenProcess	xp	3.51 and higher
OpenProcessToken	no	6.1 and higher; 
    earlier in ADVAPI32
OpenProfileUserMapping	xp	3.51 and higher
OpenSemaphoreA	xp	3.51 and higher
OpenSemaphoreW	xp	3.51 and higher
OpenState	no	6.2 and higher
OpenStateAtom	no	6.2 only
OpenStateExplicit	no	6.2 and higher
OpenThread	xp	4.90 and higher
OpenThreadToken	no	6.1 and higher; 
    earlier in ADVAPI32
OpenVxDHandle	no	4.0 to 4.90 (Windows only)
OpenWaitableTimerA	xp	4.0 from Windows NT 4.0, and higher
OpenWaitableTimerW	xp	4.0 from Windows NT 4.0, and higher
OutputDebugStringA	xp	3.51 and higher
OutputDebugStringW	xp	3.51 and higher
OverrideRoamingDataModificationTimesInRange	no	6.2 only
PackageFamilyNameFromFullName	no	6.2 and higher
PackageFamilyNameFromId	no	6.2 and higher
PackageFullNameFromId	no	6.2 and higher
PackageIdFromFullName	no	6.2 and higher
PackageNameAndPublisherIdFromFamilyName	no	6.2 and higher
ParseApplicationUserModelId	no	6.3 and higher
PeekConsoleInputA	xp	3.51 and higher
PeekConsoleInputW	xp	3.51 and higher
PeekNamedPipe	xp	3.51 and higher
PostQueuedCompletionStatus	xp	3.51 and higher
PowerClearRequest	no	6.1 and higher
PowerCreateRequest	no	6.1 and higher
PowerSetRequest	no	6.1 and higher
PrefetchVirtualMemory	no	6.2 and higher
PrepareTape	xp	3.51 and higher
PrivCopyFileExW	xp	5.0 and higher
PrivMoveFileIdentityW	xp	5.0 and higher
Process32First	xp	4.0 and higher
Process32FirstW	xp	5.0 and higher
Process32Next	xp	4.0 and higher
Process32NextW	xp	5.0 and higher
ProcessIdToSessionId	xp	5.0 and higher
PssCaptureSnapshot	no	6.3 and higher
PssDuplicateSnapshot	no	6.3 and higher
PssFreeSnapshot	no	6.3 and higher
PssQuerySnapshot	no	6.3 and higher
PssWalkMarkerCreate	no	6.3 and higher
PssWalkMarkerFree	no	6.3 and higher
PssWalkMarkerGetPosition	no	6.3 and higher
PssWalkMarkerRewind	no	6.3 and higher
PssWalkMarkerSeek	no	6.3 and higher
PssWalkMarkerSeekToBeginning	no	6.3 and higher
PssWalkMarkerSetPosition	no	6.3 and higher
PssWalkMarkerTell	no	6.3 and higher
PssWalkSnapshot	no	6.3 and higher
PublishStateChangeNotification	no	6.2 only
PulseEvent	xp	3.51 and higher
PurgeComm	xp	3.51 and higher
QT_Thunk	no	4.0 to 4.90 (Windows only)
QueryActCtxSettingsW	no	6.0 and higher
QueryActCtxSettingsWWorker	no	6.2 and higher
QueryActCtxW	xp	5.1 and higher
QueryActCtxWWorker	no	6.2 and higher
QueryDepthSList	xp	5.1 and higher
QueryDosDeviceA	xp	3.51 and higher
QueryDosDeviceW	xp	3.51 and higher
QueryFullProcessImageNameA	no	6.0 and higher
QueryFullProcessImageNameW	no	6.0 and higher
QueryIdleProcessorCycleTime	no	6.0 and higher
QueryIdleProcessorCycleTimeEx	no	6.1 and higher
QueryInformationJobObject	xp	5.0 and higher
QueryIoRateControlInformationJobObject	no	10.0 and higher
QueryMemoryResourceNotification	xp	5.1 and higher
QueryNumberOfEventLogRecords	no	4.0 to 4.90 (Windows only)
QueryOldestEventLogRecord	no	4.0 to 4.90 (Windows only)
QueryPerformanceCounter	xp	3.51 and higher
QueryPerformanceFrequency	xp	3.51 and higher
QueryProcessAffinityUpdateMode	no	6.0 from Windows Vista SP1, and higher
QueryProcessCycleTime	no	6.0 and higher
QueryProtectedPolicy	no	10.0 and higher
QueryStateAtomValueInfo	no	6.2 only
QueryStateContainerItemInfo	no	6.2 only
QueryThreadCycleTime	no	6.0 and higher
QueryThreadProfiling	no	6.1 and higher
QueryThreadpoolStackInformation	no	6.1 and higher
QueryUmsThreadInformation	no	6.1 and higher (x64 only)
QueryUnbiasedInterruptTime	no	6.1 and higher
QueryWin31IniFilesMappedToRegistry	no	3.51 to 5.1 (NT only)
QueueUserAPC	xp	4.0 and higher
QueueUserWorkItem	xp	5.0 and higher
QuirkGetData2Worker	no	6.3 and higher
QuirkGetDataWorker	no	6.3 and higher
QuirkIsEnabled2Worker	no	6.3 and higher
QuirkIsEnabled3Worker	no	6.3 and higher
QuirkIsEnabledForPackage2Worker	no	6.3 and higher
QuirkIsEnabledForPackage3Worker	no	10.0 and higher
QuirkIsEnabledForPackage4Worker	no	10.0 and higher
QuirkIsEnabledForPackageWorker	no	6.3 and higher
QuirkIsEnabledForProcessWorker	no	6.3 and higher
QuirkIsEnabledWorker	no	6.3 and higher
RaiseException	xp	3.51 and higher
RaiseFailFastException	no	6.1 and higher
RaiseInvalid16BitExeError	no	6.2 and higher
ReOpenFile	no	5.2 and higher
ReadConsoleA	xp	3.51 and higher
ReadConsoleInputA	xp	3.51 and higher
ReadConsoleInputExA	no	4.0 and higher (NT only)
ReadConsoleInputExW	no	4.0 and higher (NT only)
ReadConsoleInputW	xp	3.51 and higher
ReadConsoleOutputA	xp	3.51 and higher
ReadConsoleOutputAttribute	xp	3.51 and higher
ReadConsoleOutputCharacterA	xp	3.51 and higher
ReadConsoleOutputCharacterW	xp	3.51 and higher
ReadConsoleOutputW	xp	3.51 and higher
ReadConsoleW	xp	3.51 and higher
ReadDirectoryChangesW	xp	3.51 from Windows NT 3.51 SP5, and higher (NT); 
    4.10 to 4.90 (Windows)
ReadFile	xp	3.51 and higher
ReadFileEx	xp	3.51 and higher
ReadFileScatter	xp	4.0 from Windows NT 4.0 SP3, and higher
ReadProcessMemory	xp	3.51 and higher
ReadStateAtomValue	no	6.2 only
ReadStateContainerValue	no	6.2 only
ReadThreadProfilingData	no	6.1 and higher
ReclaimVirtualMemory	no	10.0 and higher
RegCloseKey	no	6.1 and higher; 
    earlier in ADVAPI32
RegCopyTreeW	no	6.2 and higher; 
    earlier in ADVAPI32
RegCreateKeyExA	no	6.1 and higher; 
    earlier in ADVAPI32
RegCreateKeyExW	no	6.1 and higher; 
    earlier in ADVAPI32
RegDeleteKeyExA	no	6.1 and higher; 
    earlier in ADVAPI32
RegDeleteKeyExW	no	6.1 and higher; 
    earlier in ADVAPI32
RegDeleteTreeA	no	6.1 and higher; 
    earlier in ADVAPI32
RegDeleteTreeW	no	6.1 and higher; 
    earlier in ADVAPI32
RegDeleteValueA	no	6.1 and higher; 
    earlier in ADVAPI32
RegDeleteValueW	no	6.1 and higher; 
    earlier in ADVAPI32
RegDisablePredefinedCacheEx	no	6.1 and higher; 
    earlier in ADVAPI32
RegEnumKeyExA	no	6.1 and higher; 
    earlier in ADVAPI32
RegEnumKeyExW	no	6.1 and higher; 
    earlier in ADVAPI32
RegEnumValueA	no	6.1 and higher; 
    earlier in ADVAPI32
RegEnumValueW	no	6.1 and higher; 
    earlier in ADVAPI32
RegFlushKey	no	6.1 and higher; 
    earlier in ADVAPI32
RegGetKeySecurity	no	6.1 and higher; 
    earlier in ADVAPI32
RegGetValueA	no	6.1 and higher; 
    earlier in ADVAPI32
RegGetValueW	no	6.1 and higher; 
    earlier in ADVAPI32
RegKrnGetGlobalState	no	6.1 only
RegKrnInitialize	no	6.1 only
RegLoadKeyA	no	6.1 and higher; 
    earlier in ADVAPI32
RegLoadKeyW	no	6.1 and higher; 
    earlier in ADVAPI32
RegLoadMUIStringA	no	6.1 and higher; 
    earlier in ADVAPI32
RegLoadMUIStringW	no	6.1 and higher; 
    earlier in ADVAPI32
RegNotifyChangeKeyValue	no	6.1 and higher; 
    earlier in ADVAPI32
RegOpenCurrentUser	no	6.1 and higher; 
    earlier in ADVAPI32
RegOpenKeyExA	no	6.1 and higher; 
    earlier in ADVAPI32
RegOpenKeyExW	no	6.1 and higher; 
    earlier in ADVAPI32
RegOpenUserClassesRoot	no	6.1 and higher; 
    earlier in ADVAPI32
RegQueryInfoKeyA	no	6.1 and higher; 
    earlier in ADVAPI32
RegQueryInfoKeyW	no	6.1 and higher; 
    earlier in ADVAPI32
RegQueryValueExA	no	6.1 and higher; 
    earlier in ADVAPI32
RegQueryValueExW	no	6.1 and higher; 
    earlier in ADVAPI32
RegRestoreKeyA	no	6.1 and higher; 
    earlier in ADVAPI32
RegRestoreKeyW	no	6.1 and higher; 
    earlier in ADVAPI32
RegSaveKeyExA	no	6.1 and higher; 
    earlier in ADVAPI32
RegSaveKeyExW	no	6.1 and higher; 
    earlier in ADVAPI32
RegSetKeySecurity	no	6.1 and higher; 
    earlier in ADVAPI32
RegSetValueExA	no	6.1 and higher; 
    earlier in ADVAPI32
RegSetValueExW	no	6.1 and higher; 
    earlier in ADVAPI32
RegUnLoadKeyA	no	6.1 and higher; 
    earlier in ADVAPI32
RegUnLoadKeyW	no	6.1 and higher; 
    earlier in ADVAPI32
RegisterApplicationRecoveryCallback	no	6.0 and higher
RegisterApplicationRestart	no	6.0 and higher
RegisterBadMemoryNotification	no	6.2 and higher
RegisterConsoleIME	xp	5.0 and higher
RegisterConsoleOS2	xp	5.0 and higher
RegisterConsoleVDM	no	3.51 and higher; 
    NT only
RegisterServiceProcess	no	4.0 to 4.90 (Windows only)
RegisterStateChangeNotification	no	6.2 only
RegisterStateLock	no	6.2 only
RegisterSysMsgHandler	xp	4.10 and 4.90
RegisterWaitForInputIdle	no	3.51 and higher (NT only)
RegisterWaitForSingleObject	xp	5.0 and higher
RegisterWaitForSingleObjectEx	xp	5.0 and higher
RegisterWaitUntilOOBECompleted	no	6.3 and higher
RegisterWowBaseHandlers	no	3.51 and higher (NT only)
RegisterWowExec	no	3.51 and higher (NT only)
ReinitializeCriticalSection	no	4.0 to 4.90 (Windows only)
ReleaseActCtx	xp	5.1 and higher
ReleaseActCtxWorker	no	6.2 and higher
ReleaseMutex	xp	3.51 and higher
ReleaseMutexWhenCallbackReturns	no	6.0 and higher
ReleaseSRWLockExclusive	no	6.0 and higher
ReleaseSRWLockShared	no	6.0 and higher
ReleaseSemaphore	xp	3.51 and higher
ReleaseSemaphoreWhenCallbackReturns	no	6.0 and higher
ReleaseStateLock	no	6.2 only
RemoveDirectoryA	xp	3.51 and higher
RemoveDirectoryTransactedA	no	6.0 and higher
RemoveDirectoryTransactedW	no	6.0 and higher
RemoveDirectoryW	xp	3.51 and higher
RemoveDllDirectory	no	6.2 and higher
RemoveLocalAlternateComputerNameA	xp	5.1 and higher
RemoveLocalAlternateComputerNameW	xp	5.1 and higher
RemoveSecureMemoryCacheCallback	no	6.0 from Windows Vista SP1, and higher
RemoveVectoredContinueHandler	no	5.2 from Windows Server 2003 SP1, and higher
RemoveVectoredExceptionHandler	xp	5.1 and higher
ReplaceFile	xp	5.0 and higher
ReplaceFileA	xp	5.0 and higher
ReplaceFileW	xp	5.0 and higher
ReplacePartitionUnit	no	6.0 from Windows Vista SP1, and higher (x86 only)
RequestDeviceWakeup	xp	4.10 and higher
RequestWakeupLatency	xp	4.10 and higher
ResetEvent	xp	3.51 and higher
ResetNLSUserInfoCache	xp	4.10 and 4.90
ResetState	no	6.2 only
ResetWriteWatch	xp	4.10 and higher
ResolveDelayLoadedAPI	no	6.2 and higher
ResolveDelayLoadsFromDll	no	6.2 and higher
ResolveLocaleName	no	6.1 and higher
RestoreLastError	xp	5.1 and higher
ResumeThread	xp	3.51 and higher
RtlAddFunctionTable	no	5.2 from Windows Server 2003 SP1, and higher (x64 only)
RtlCaptureContext	xp	5.1 and higher
RtlCaptureStackBackTrace	xp	5.1 and higher
RtlCompareMemory	no	5.2 from Windows Server 2003 SP1, and higher (x64 only)
RtlCopyMemory	no	5.2 from Windows Server 2003 SP1, and higher (x64 only)
RtlDeleteFunctionTable	no	5.2 from Windows Server 2003 SP1, and higher (x64 only)
RtlFillMemory	xp	3.51 and higher
RtlInstallFunctionTableCallback	no	5.2 from Windows Server 2003 SP1, and higher (x64 only)
RtlLookupFunctionEntry	no	5.2 from Windows Server 2003 SP1, and higher (x64 only)
RtlMoveMemory	xp	3.51 and higher
RtlPcToFileHeader	no	5.2 from Windows Server 2003 SP1, and higher (x64); 
    10.0 and higher (x86)
RtlRaiseException	no	5.2 from Windows Server 2003 SP1, and higher (x64 only)
RtlRestoreContext	no	5.2 from Windows Server 2003 SP1, and higher (x64 only)
RtlUnwind	xp	3.51 and higher
RtlUnwindEx	no	5.2 from Windows Server 2003 SP1, and higher (x64 only)
RtlVirtualUnwind	no	5.2 from Windows Server 2003 SP1, and higher (x64 only)
RtlZeroMemory	xp	3.51 and higher
SMapLS	no	4.0 to 4.90 (Windows only)
SMapLS_IP_EBP_12	no	4.0 to 4.90 (Windows only)
SMapLS_IP_EBP_16	no	4.0 to 4.90 (Windows only)
SMapLS_IP_EBP_20	no	4.0 to 4.90 (Windows only)
SMapLS_IP_EBP_24	no	4.0 to 4.90 (Windows only)
SMapLS_IP_EBP_28	no	4.0 to 4.90 (Windows only)
SMapLS_IP_EBP_32	no	4.0 to 4.90 (Windows only)
SMapLS_IP_EBP_36	no	4.0 to 4.90 (Windows only)
SMapLS_IP_EBP_40	no	4.0 to 4.90 (Windows only)
SMapLS_IP_EBP_8	no	4.0 to 4.90 (Windows only)
SUnMapLS	no	4.0 to 4.90 (Windows only)
SUnMapLS_IP_EBP_12	no	4.0 to 4.90 (Windows only)
SUnMapLS_IP_EBP_16	no	4.0 to 4.90 (Windows only)
SUnMapLS_IP_EBP_20	no	4.0 to 4.90 (Windows only)
SUnMapLS_IP_EBP_24	no	4.0 to 4.90 (Windows only)
SUnMapLS_IP_EBP_28	no	4.0 to 4.90 (Windows only)
SUnMapLS_IP_EBP_32	no	4.0 to 4.90 (Windows only)
SUnMapLS_IP_EBP_36	no	4.0 to 4.90 (Windows only)
SUnMapLS_IP_EBP_40	no	4.0 to 4.90 (Windows only)
SUnMapLS_IP_EBP_8	no	4.0 to 4.90 (Windows only)
ScrollConsoleScreenBufferA	xp	3.51 and higher
ScrollConsoleScreenBufferW	xp	3.51 and higher
SearchPathA	xp	3.51 and higher
SearchPathW	xp	3.51 and higher
SetCPGlobal	xp	5.0 to 5.2
SetCachedSigningLevel	no	6.2 and higher
SetCalendarInfoA	xp	4.10 and higher
SetCalendarInfoW	xp	4.10 and higher
SetClientTimeZoneInformation	xp	5.1 to 6.1
SetComPlusPackageInstallStatus	xp	5.1 and higher
SetCommBreak	xp	3.51 and higher
SetCommConfig	xp	3.51 and higher
SetCommMask	xp	3.51 and higher
SetCommState	xp	3.51 and higher
SetCommTimeouts	xp	3.51 and higher
SetComputerNameA	xp	3.51 and higher
SetComputerNameEx2W	no	6.3 and higher
SetComputerNameExA	xp	5.0 and higher
SetComputerNameExW	xp	5.0 and higher
SetComputerNameW	xp	3.51 and higher
SetConsoleActiveScreenBuffer	xp	3.51 and higher
SetConsoleCP	xp	3.51 and higher
SetConsoleCommandHistoryMode	no	3.51 to 5.2 (NT only)
SetConsoleCtrlHandler	xp	3.51 and higher
SetConsoleCursor	no	3.51 and higher (NT only)
SetConsoleCursorInfo	xp	3.51 and higher
SetConsoleCursorMode	xp	5.0 and higher
SetConsoleCursorPosition	xp	3.51 and higher
SetConsoleDisplayMode	no	3.51 and higher (NT only)
SetConsoleFont	no	3.51 and higher (NT only)
SetConsoleHardwareState	no	3.51 and higher (NT only)
SetConsoleHistoryInfo	no	6.0 and higher
SetConsoleIcon	no	4.0 and higher (NT only)
SetConsoleInputExeNameA	no	4.0 and higher (NT only)
SetConsoleInputExeNameW	no	4.0 and higher (NT only)
SetConsoleKeyShortcuts	no	3.51 and higher (NT only)
SetConsoleLocalEUDC	xp	5.0 and higher
SetConsoleMaximumWindowSize	no	3.51 and higher (NT only)
SetConsoleMenuClose	no	3.51 and higher (NT only)
SetConsoleMode	xp	3.51 and higher
SetConsoleNlsMode	xp	5.0 and higher
SetConsoleNumberOfCommandsA	no	3.51 and higher (NT only)
SetConsoleNumberOfCommandsW	no	3.51 and higher (NT only)
SetConsoleOS2OemFormat	xp	5.0 and higher
SetConsoleOutputCP	xp	3.51 and higher
SetConsolePalette	no	3.51 and higher (NT only)
SetConsoleScreenBufferInfoEx	no	6.0 and higher
SetConsoleScreenBufferSize	xp	3.51 and higher
SetConsoleTextAttribute	xp	3.51 and higher
SetConsoleTitleA	xp	3.51 and higher
SetConsoleTitleW	xp	3.51 and higher
SetConsoleWindowInfo	xp	3.51 and higher
SetCriticalSectionSpinCount	xp	4.0 from Windows NT 4.0 SP3, and higher
SetCurrentConsoleFontEx	no	6.0 and higher
SetCurrentDirectoryA	xp	3.51 and higher
SetCurrentDirectoryW	xp	3.51 and higher
SetDaylightFlag	no	4.0 to 4.90 (Windows only)
SetDefaultCommConfigA	xp	3.51 and higher
SetDefaultCommConfigW	xp	3.51 and higher
SetDefaultDllDirectories	no	6.2 and higher
SetDllDirectoryA	xp	5.1 from Windows XP SP1, and higher
SetDllDirectoryW	xp	5.1 from Windows XP SP1, and higher
SetDynamicTimeZoneInformation	no	6.0 and higher
SetEndOfFile	xp	3.51 and higher
SetEnvironmentStringsA	no	5.2 and higher
SetEnvironmentStringsW	no	5.2 and higher
SetEnvironmentVariableA	xp	3.51 and higher
SetEnvironmentVariableW	xp	3.51 and higher
SetErrorMode	xp	3.51 and higher
SetEvent	xp	3.51 and higher
SetEventWhenCallbackReturns	no	6.0 and higher
SetExtendedFeaturesMask	no	6.1 before Windows 7 SP1
SetFileApisToANSI	xp	3.51 and higher
SetFileApisToOEM	xp	3.51 and higher
SetFileAttributesA	xp	3.51 and higher
SetFileAttributesTransactedA	no	6.0 and higher
SetFileAttributesTransactedW	no	6.0 and higher
SetFileAttributesW	xp	3.51 and higher
SetFileBandwidthReservation	no	6.0 and higher
SetFileCompletionNotificationModes	no	5.2 from Windows Server 2003 SP2, and higher
SetFileInformationByHandle	no	6.0 and higher
SetFileIoOverlappedRange	no	6.0 and higher
SetFilePointer	xp	3.51 and higher
SetFilePointerEx	xp	5.0 and higher
SetFileShortNameA	xp	5.1 and higher
SetFileShortNameW	xp	5.1 and higher
SetFileTime	xp	3.51 and higher
SetFileValidData	xp	5.1 and higher
SetFirmwareEnvironmentVariableA	xp	5.1 and higher
SetFirmwareEnvironmentVariableExA	no	6.2 and higher
SetFirmwareEnvironmentVariableExW	no	6.2 and higher
SetFirmwareEnvironmentVariableW	xp	5.1 and higher
SetHandleContext	no	4.0 to 4.90 (Windows); 
    5.1 and higher (NT, x86 only)
SetHandleCount	xp	3.51 and higher
SetHandleInformation	xp	3.51 and higher
SetInformationJobObject	xp	5.0 and higher
SetIoRateControlInformationJobObject	no	10.0 and higher
SetLastConsoleEventActive	no	3.51 and higher (NT only)
SetLastError	xp	3.51 and higher
SetLocalPrimaryComputerNameA	xp	5.1 and higher
SetLocalPrimaryComputerNameW	xp	5.1 and higher
SetLocalTime	xp	3.51 and higher
SetLocaleInfoA	xp	3.51 and higher
SetLocaleInfoW	xp	3.51 and higher
SetMailslotInfo	xp	3.51 and higher
SetMessageWaitingIndicator	xp	4.10 and higher
SetNamedPipeAttribute	no	6.0 and higher
SetNamedPipeHandleState	xp	3.51 and higher
SetPriorityClass	xp	3.51 and higher
SetProcessAffinityMask	xp	4.0 from Windows NT 4.0, and higher
SetProcessAffinityUpdateMode	no	6.0 from Windows Vista SP1, and higher
SetProcessDEPPolicy	?	some 5.1 and 6.0, and higher; 
    begins in 5.1 from Windows XP SP3; 
    begins in 6.0 from Windows Vista SP1
SetProcessDefaultCpuSets	no	10.0 and higher
SetProcessInformation	no	6.2 and higher
SetProcessMitigationPolicy	no	6.2 and higher
SetProcessPreferredUILanguages	no	6.1 and higher
SetProcessPriorityBoost	xp	4.0 from Windows NT 4.0, and higher
SetProcessShutdownParameters	xp	3.51 and higher
SetProcessUserModeExceptionPolicy	no	6.1 from Windows 7 SP1 only
SetProcessWorkingSetSize	xp	3.51 and higher
SetProcessWorkingSetSizeEx	no	5.2 and higher
SetProtectedPolicy	no	10.0 and higher
SetRoamingLastObservedChangeTime	no	6.2 only
SetSearchPathMode	no	6.0 from Windows Vista SP2, and higher
SetStateVersion	no	6.2 only
SetStdHandle	xp	3.51 and higher
SetStdHandleEx	no	6.0 and higher
SetSystemFileCacheSize	no	5.2 from Windows Server 2003 SP1, and higher
SetSystemPowerState	xp	3.51 and higher
SetSystemTime	xp	3.51 and higher
SetSystemTimeAdjustment	xp	3.51 and higher
SetTapeParameters	xp	3.51 and higher
SetTapePosition	xp	3.51 and higher
SetTermsrvAppInstallMode	xp	5.0 and higher
SetThreadAffinityMask	xp	3.51 and higher
SetThreadContext	xp	3.51 and higher
SetThreadErrorMode	no	6.1 and higher
SetThreadExecutionState	xp	4.10 and higher
SetThreadGroupAffinity	no	6.1 and higher
SetThreadIdealProcessor	xp	4.0 from Windows NT 4.0, and higher
SetThreadIdealProcessorEx	no	6.1 and higher
SetThreadInformation	no	6.2 and higher
SetThreadLocale	xp	3.51 and higher
SetThreadPreferredUILanguages	no	6.0 and higher
SetThreadPriority	xp	3.51 and higher
SetThreadPriorityBoost	xp	4.0 from Windows NT 4.0, and higher
SetThreadSelectedCpuSets	no	10.0 and higher
SetThreadStackGuarantee	no	5.2 from Windows Server 2003 SP1, and higher
SetThreadToken	no	6.1 and higher; 
    earlier in ADVAPI32
SetThreadUILanguage	xp	5.1 and higher
SetThreadpoolStackInformation	no	6.1 and higher
SetThreadpoolThreadMaximum	no	6.0 and higher
SetThreadpoolThreadMinimum	no	6.0 and higher
SetThreadpoolTimer	no	6.0 and higher
SetThreadpoolTimerEx	no	6.2 and higher
SetThreadpoolWait	no	6.0 and higher
SetThreadpoolWaitEx	no	6.2 and higher
SetTimeZoneInformation	xp	3.51 and higher
SetTimerQueueTimer	xp	5.0 and higher
SetUmsThreadInformation	no	6.1 and higher (x64 only)
SetUnhandledExceptionFilter	xp	3.51 and higher
SetUserGeoID	no	4.90 only (Windows); 
    5.1 and higher (NT)
SetVDMCurrentDirectories	no	3.51 and higher (NT only)
SetVolumeLabelA	xp	3.51 and higher
SetVolumeLabelW	xp	3.51 and higher
SetVolumeMountPointA	xp	5.0 and higher
SetVolumeMountPointW	xp	5.0 and higher
SetVolumeMountPointWStub	no	6.2 and higher
SetWaitableTimer	xp	4.0 from Windows NT 4.0, and higher
SetWaitableTimerEx	no	6.1 and higher
SetXStateFeaturesMask	no	6.1 from Windows 7 SP1, and higher
SetupComm	xp	3.51 and higher
ShowConsoleCursor	no	3.51 and higher (NT only)
SignalObjectAndWait	xp	4.0 from Windows NT 4.0, and higher
SignalSysMsgHandlers	xp	4.10 and 4.90
SizeofResource	xp	3.51 and higher
Sleep	xp	3.51 and higher
SleepConditionVariableCS	no	6.0 and higher
SleepConditionVariableSRW	no	6.0 and higher
SleepEx	xp	3.51 and higher
SortCloseHandle	no	6.1 and higher
SortGetHandle	no	6.1 and higher
StartThreadpoolIo	no	6.0 and higher
SubmitThreadpoolWork	no	6.0 and higher
SubscribeStateChangeNotification	no	6.2 only
SuspendThread	xp	3.51 and higher
SwitchToFiber	xp	3.51 from Windows NT 3.51 SP5, and higher (NT); 
    4.10 to 4.90 (Windows)
SwitchToThread	xp	4.0 from Windows NT 4.0, and higher
SystemTimeToFileTime	xp	3.51 and higher
SystemTimeToTzSpecificLocalTime	xp	3.51 and higher
SystemTimeToTzSpecificLocalTimeEx	no	6.2 and higher
TerminateJobObject	xp	5.0 and higher
TerminateProcess	xp	3.51 and higher
TerminateThread	xp	3.51 and higher
TermsrvAppInstallMode	xp	5.0 and higher
TermsrvConvertSysRootToUserDir	no	6.2 and higher
TermsrvCreateRegEntry	no	6.2 and higher
TermsrvDeleteKey	no	6.2 and higher
TermsrvDeleteValue	no	6.2 and higher
TermsrvGetPreSetValue	no	6.2 and higher
TermsrvGetWindowsDirectoryA	no	6.2 and higher
TermsrvGetWindowsDirectoryW	no	6.2 and higher
TermsrvOpenRegEntry	no	6.2 and higher
TermsrvOpenUserClasses	no	6.2 and higher
TermsrvRestoreKey	no	6.2 and higher
TermsrvSetKeySecurity	no	6.2 and higher
TermsrvSetValueKey	no	6.2 and higher
TermsrvSyncUserIniFileExt	no	6.2 and higher
Thread32First	xp	4.0 and higher
Thread32Next	xp	4.0 and higher
ThunkConnect32	no	4.0 to 4.90 (Windows only)
TlsAlloc	xp	3.51 and higher
TlsAllocInternal	no	4.0 to 4.90 (Windows only)
TlsFree	xp	3.51 and higher
TlsFreeInternal	no	4.0 to 4.90 (Windows only)
TlsGetValue	xp	3.51 and higher
TlsSetValue	xp	3.51 and higher
Toolhelp32ReadProcessMemory	xp	4.0 and higher
TransactNamedPipe	xp	3.51 and higher
TransmitCommChar	xp	3.51 and higher
TrimVirtualBuffer	no	3.51 to 5.2 before Windows Server 2003 SP1 (NT only)
TryAcquireSRWLockExclusive	no	6.1 and higher
TryAcquireSRWLockShared	no	6.1 and higher
TryEnterCriticalSection	xp	4.0 from Windows NT 4.0, and higher
TrySubmitThreadpoolCallback	no	6.0 and higher
TzSpecificLocalTimeToSystemTime	xp	5.1 and higher
TzSpecificLocalTimeToSystemTimeEx	no	6.2 and higher
UTRegister	xp	4.0 and higher
UTUnRegister	xp	4.0 and higher
UmsThreadYield	no	6.1 and higher (x64 only)
UnMapLS	no	4.0 to 4.90 (Windows only)
UnMapLSFixArray	no	4.0 to 4.90 (Windows only)
UnhandledExceptionFilter	xp	3.51 and higher
UninitializeCriticalSection	no	4.0 to 4.90 (Windows only)
UnlockFile	xp	3.51 and higher
UnlockFileEx	xp	3.51 and higher
UnmapViewOfFile	xp	3.51 and higher
UnmapViewOfFileEx	no	6.2 and higher
UnregisterApplicationRecoveryCallback	no	6.0 and higher
UnregisterApplicationRestart	no	6.0 and higher
